KYTREASNOX,MCALDT,TMYTM
2000002,1934-04-30,7.6037159688921E-02
2000002,1934-05-31,7.6060965412739E-02
2000002,1934-06-30,7.6049329419496E-02
2000002,1934-07-31,7.6042341337944E-02
2000002,1934-08-31,1.0141700991386E-01
2000002,1934-09-29,1.2675524701788E-01
2000002,1934-10-31,1.2677129528990E-01
2000002,1934-11-30,1.2674019971320E-01
2000002,1934-12-31,1.0139510504613E-01
2000002,1935-01-31,2.0284066187994E-01
2000002,1935-02-28,1.5213619855173E-01
2000002,1935-03-30,1.5211260517813E-01
2000002,1935-04-30,1.5209926038142E-01
2000002,1935-05-31,1.5209376096344E-01
2000002,1935-06-29,1.5211260517813E-01
2000002,1935-07-31,1.5211752310284E-01
2000002,1935-08-31,1.5211801856024E-01
2000002,1935-09-30,2.0283532571764E-01
2000002,1935-10-30,2.0281478426857E-01
2000002,1935-11-30,1.5211260517813E-01
2000002,1935-12-31,1.5210740735806E-01
2000002,1936-01-31,2.0286895153177E-01
2000002,1936-02-29,2.0285076852376E-01
2000002,1936-03-31,2.0285299190441E-01
2000002,1936-04-30,2.0284066187994E-01
2000002,1936-05-29,2.0280148294470E-01
2000002,1936-06-30,1.5209926038142E-01
2000002,1936-07-31,1.5209376096344E-01
2000002,1936-08-31,1.6226622766697E-01
2000002,1936-09-30,1.8254955697807E-01
2000002,1936-10-31,1.0140358774033E-01
2000002,1936-11-30,1.1153488665337E-01
2000002,1936-12-31,2.0284066187994E-01
2000002,1937-01-30,2.2309157668724E-01
2000002,1937-02-27,2.5354924249554E-01
2000002,1937-03-31,6.0881654418988E-01
2000002,1937-04-30,6.0877537704947E-01
2000002,1937-05-28,4.5651218882896E-01
2000002,1937-06-30,3.5500925931358E-01
2000002,1937-07-31,3.2454972717376E-01
2000002,1937-08-31,4.5653240484966E-01
2000002,1937-09-30,2.5355146531132E-01
2000002,1937-10-30,2.5358192777011E-01
2000002,1937-11-30,1.6227568277079E-01
2000002,1937-12-31,1.0138820574891E-01
2000002,1938-01-31,6.0847861753008E-02
2000002,1938-02-28,6.0818421706354E-02
2000002,1938-03-31,8.6179572493215E-02
2000002,1938-04-30,2.0284993604954E-02
2000002,1938-05-31,-2.9753212272629E-02
2000002,1938-06-30,-1.5585882392362E-02
2000002,1938-07-30,4.5623669128293E-02
2000002,1938-08-31,3.0403630670420E-02
2000002,1938-09-30,3.0403477324792E-02
2000002,1938-10-31,-7.4816616266250E-02
2000002,1938-11-30,-2.4972993519505E-02
2000002,1938-12-31,-6.9707964317585E-02
2000002,1939-01-31,-3.4834140239295E-02
2000002,1939-02-28,-7.3876347760124E-02
2000002,1939-03-31,-1.4701540703694E-02
2000002,1939-04-29,1.5223732154327E-02
2000002,1939-05-31,-3.5703843509167E-02
2000002,1939-06-30,-3.1544742258425E-02
2000002,1939-07-31,2.5352277903157E-02
2000002,1939-08-31,5.0710692078554E-02
2000002,1939-09-30,2.5340652786096E-02
2000002,1939-10-31,2.5355194955271E-02
2000002,1939-11-30,-2.0660403592773E-02
2000002,1939-12-30,-2.7243598285608E-02
2000002,1940-01-31,-9.0518722059838E-02
2000002,1940-02-29,-3.5842497585571E-02
2000002,1940-03-30,-8.4929571204555E-02
2000002,1940-04-30,-3.9863803012013E-02
2000002,1940-05-31,5.0674317838649E-02
2000002,1940-06-29,4.0565019119313E-02
2000002,1940-07-31,-3.7906892610210E-02
2000002,1940-08-31,-7.4765655370733E-02
2000002,1940-09-30,-2.3606580716263E-02
2000002,1940-10-31,-3.0629949921219E-02
2000002,1940-11-30,-8.4929571204555E-02
2000002,1940-12-31,-8.9886147179242E-02
2000002,1941-01-31,-4.2646200929430E-02
2000002,1941-02-28,4.0540307744698E-02
2000002,1941-03-31,-3.5654602047352E-02
2000002,1941-04-30,5.0684088776334E-02
2000002,1941-05-31,7.0969264540144E-02
2000002,1941-06-30,5.0681305572192E-02
2000002,1941-07-31,8.1117911964838E-02
2000002,1941-08-30,9.1253802311451E-02
2000002,1941-09-30,6.0844611031919E-02
2000002,1941-10-31,1.0139025681773E-01
2000002,1941-11-29,2.5355131762746E-01
2000002,1941-12-31,3.0424927477745E-01
2000002,1942-01-31,2.0282782292444E-01
2000002,1942-02-28,2.0282782292444E-01
2000002,1942-03-31,2.2815591295967E-01
2000002,1942-04-30,3.2962956162084E-01
2000002,1942-05-29,3.5503410963693E-01
2000002,1942-06-30,3.6009105492919E-01
2000002,1942-07-31,3.6771775298402E-01
2000002,1942-08-31,3.6262321153061E-01
2000002,1942-09-30,3.7277600255597E-01
2000002,1942-10-31,3.7275156296333E-01
2000002,1942-11-30,3.6009576982840E-01
2000002,1942-12-31,3.6515014138591E-01
2000002,1943-01-30,3.6768474129715E-01
2000002,1943-02-27,3.7275156296333E-01
2000002,1943-03-31,3.6514810993080E-01
2000002,1943-04-30,3.6518099293279E-01
2000002,1943-05-29,3.6518099293279E-01
2000002,1943-06-30,3.6517991618396E-01
2000002,1943-07-31,3.6518099293279E-01
2000002,1943-08-31,3.6515046903869E-01
2000002,1943-09-30,3.6514810993080E-01
2000002,1943-10-30,3.6518099293279E-01
2000002,1943-11-30,3.6517965126447E-01
2000002,1943-12-31,3.6515014138591E-01
2000002,1944-01-31,3.6515046903869E-01
2000002,1944-02-29,3.6008456940845E-01
2000002,1944-03-31,3.6010254677736E-01
2000002,1944-04-29,3.6010751990344E-01
2000002,1944-05-31,3.6008231862280E-01
2000002,1944-06-30,3.6006095773753E-01
2000002,1944-07-31,3.6003863508945E-01
2000002,1944-08-31,3.6006359786888E-01
2000002,1944-09-30,3.6264424857268E-01
2000002,1944-10-31,3.6263210206852E-01
2000002,1944-11-30,3.6260684949735E-01
2000002,1944-12-30,3.6264424857268E-01
2000002,1945-01-31,3.8041710761932E-01
2000002,1945-02-28,3.6263448464257E-01
2000002,1945-03-31,3.6264424857268E-01
2000002,1945-04-30,3.6262054579245E-01
2000002,1945-05-31,3.6260684949735E-01
2000002,1945-06-30,3.6264424857268E-01
2000002,1945-07-31,3.6263210206852E-01
2000002,1945-08-31,3.6264155816700E-01
2000002,1945-09-29,3.6264424857268E-01
2000002,1945-10-31,3.6263448464257E-01
2000002,1945-11-30,3.6264155816700E-01
2000002,1945-12-31,3.6262980846909E-01
2000002,1946-01-31,3.6769139379908E-01
2000002,1946-02-28,3.6772337852154E-01
2000002,1946-03-30,3.6771775298402E-01
2000002,1946-04-30,3.6772721699683E-01
2000002,1946-05-31,3.6768918437654E-01
2000002,1946-06-28,3.6768918437654E-01
2000002,1946-07-31,3.6772337852154E-01
2000002,1946-08-30,3.6769139379908E-01
2000002,1946-09-30,3.6768040754115E-01
2000002,1946-10-31,3.6769139379908E-01
2000002,1946-11-30,3.6771775298402E-01
2000002,1946-12-31,3.6772721699683E-01
2000002,1947-01-31,3.6768918437654E-01
2000002,1947-02-28,3.6768918437654E-01
2000002,1947-03-31,3.6768040754115E-01
2000002,1947-04-30,3.6772337852154E-01
2000002,1947-05-29,3.6769139379908E-01
2000002,1947-06-30,3.6768040754115E-01
2000002,1947-07-31,7.4592891891465E-01
2000002,1947-08-29,7.5604751684116E-01
2000002,1947-09-30,8.2720554135150E-01
2000002,1947-10-31,8.7795336860680E-01
2000002,1947-11-28,9.4400637926445E-01
2000002,1947-12-31,9.5418930313925E-01
2000002,1948-01-30,9.8466864632223E-01
2000002,1948-02-27,9.9484044022298E-01
2000002,1948-03-31,9.9484968058370E-01
2000002,1948-04-30,9.9484044022298E-01
2000002,1948-05-28,9.9989797387590E-01
2000002,1948-06-30,9.9994669027786E-01
2000002,1948-07-30,9.9484044022298E-01
2000002,1948-08-31,5.6819607265568E-01
2000002,1948-09-30,6.0878842461834E-01
2000002,1948-10-29,6.1387728615856E-01
2000002,1948-11-30,6.4943834458392E-01
2000002,1948-12-31,1.1472893563139E+00
2000002,1949-01-31,1.1574179065923E+00
2000002,1949-02-28,1.1574179065923E+00
2000002,1949-03-31,1.1574851420534E+00
2000002,1949-04-29,1.1523792946871E+00
2000002,1949-05-31,1.1523038652152E+00
2000002,1949-06-30,1.0863219484264E+00
2000002,1949-07-29,1.0202446136700E+00
2000002,1949-08-31,1.0507791731489E+00
2000002,1949-09-30,1.0558257351350E+00
2000002,1949-10-31,1.0608827437782E+00
2000002,1949-11-30,1.1066847235823E+00
2000002,1949-12-30,1.0863228385362E+00
2000002,1950-01-31,1.1321108197568E+00
2000002,1950-02-28,1.1371864130811E+00
2000002,1950-03-31,1.1422320177718E+00
2000002,1950-04-28,1.1778238437924E+00
2000002,1950-05-31,1.1676993077377E+00
2000002,1950-06-30,1.1676454258577E+00
2000002,1950-07-31,1.1675926412301E+00
2000002,1950-08-31,1.3100725420579E+00
2000002,1950-09-29,1.3303720886729E+00
2000002,1950-10-31,1.3457124667074E+00
2000002,1950-11-30,1.3914402740340E+00
2000002,1950-12-29,1.3659804305469E+00
2000002,1951-01-31,1.3761944973079E+00
2000002,1951-02-28,1.3863705165935E+00
2000002,1951-03-30,1.5186279749753E+00
2000002,1951-04-30,1.4778017145859E+00
2000002,1951-05-31,1.5237191915588E+00
2000002,1951-06-29,1.5796615557262E+00
2000002,1951-07-31,1.6256024732341E+00
2000002,1951-08-31,1.6509251613619E+00
2000002,1951-09-28,1.6712739478369E+00
2000002,1951-10-31,1.5746460854861E+00
2000002,1951-11-30,1.6152917932525E+00
2000002,1951-12-31,1.7885609908518E+00
2000002,1952-01-31,1.5746223394670E+00
2000002,1952-02-29,1.6152917932525E+00
2000002,1952-03-31,1.5337927750108E+00
2000002,1952-04-30,1.6866168172499E+00
2000002,1952-05-29,1.7629923793403E+00
2000002,1952-06-30,1.7678630858489E+00
2000002,1952-07-31,1.8953939085146E+00
2000002,1952-08-29,1.8648336602440E+00
2000002,1952-09-30,1.7067941688553E+00
2000002,1952-10-31,1.7934879138712E+00
2000002,1952-11-28,1.9920987286961E+00
2000002,1952-12-31,2.0329970978109E+00
2000002,1953-01-30,1.9818998542503E+00
2000002,1953-02-27,2.1245790204692E+00
2000002,1953-03-31,2.0585140074577E+00
2000002,1953-04-30,2.2724615955458E+00
2000002,1953-05-29,2.2673084005462E+00
2000002,1953-06-30,2.0228435619978E+00
2000002,1953-07-31,2.1194789043144E+00
2000002,1953-08-31,1.9614411052951E+00
2000002,1953-09-30,1.5441063122150E+00
2000002,1953-10-30,1.2693454980652E+00
2000002,1953-11-30,1.5643135337692E+00
2000002,1953-12-31,1.3965076898634E+00
2000002,1954-01-29,1.0151583662369E+00
2000002,1954-02-26,1.0050145220593E+00
2000002,1954-03-31,1.0202796974007E+00
2000002,1954-04-30,7.9160336794320E-01
2000002,1954-05-28,7.0018945003825E-01
2000002,1954-06-30,6.2912177928632E-01
2000002,1954-07-30,7.8143667011810E-01
2000002,1954-08-31,1.0201956352606E+00
2000002,1954-09-30,9.8973838831279E-01
2000002,1954-10-29,1.0049840299243E+00
2000002,1954-11-30,1.0456941072385E+00
2000002,1954-12-31,1.0050145220593E+00
2000002,1955-01-31,1.1167866375122E+00
2000002,1955-02-28,1.3709792233644E+00
2000002,1955-03-31,1.4117686858916E+00
2000002,1955-04-29,1.6000088025613E+00
2000002,1955-05-31,1.4372727773802E+00
2000002,1955-06-30,1.4830198428715E+00
2000002,1955-07-29,1.7680047098926E+00
2000002,1955-08-31,2.1094301380881E+00
2000002,1955-09-30,2.1602571662108E+00
2000002,1955-10-31,2.1447841288043E+00
2000002,1955-11-30,2.4510342293096E+00
2000002,1955-12-30,2.5120716177267E+00
2000002,1956-01-31,2.3898815099414E+00
2000002,1956-02-29,2.3133349040061E+00
2000002,1956-03-29,2.3081601036119E+00
2000002,1956-04-30,2.7056340160173E+00
2000002,1956-05-31,2.5989028469041E+00
2000002,1956-06-29,2.4304463844781E+00
2000002,1956-07-31,2.3644250478781E+00
2000002,1956-08-31,2.6753060679729E+00
2000002,1956-09-28,2.9407589382534E+00
2000002,1956-10-31,2.8899713284446E+00
2000002,1956-11-30,3.0633254729685E+00
2000002,1956-12-31,3.2938698070190E+00
2000002,1957-01-31,3.1605404077853E+00
2000002,1957-02-28,3.3140097132805E+00
2000002,1957-03-29,3.0020375753712E+00
2000002,1957-04-30,3.0688200401954E+00
2000002,1957-05-31,3.3341478726291E+00
2000002,1957-06-27,3.2831930264307E+00
2000002,1957-07-31,3.4265025023890E+00
2000002,1957-08-30,3.5439551985180E+00
2000002,1957-09-30,3.4870403573420E+00
2000002,1957-10-31,3.6564701041864E+00
2000002,1957-11-29,3.1706153801402E+00
2000002,1957-12-31,2.7769875124111E+00
2000002,1958-01-31,1.4728221836294E+00
2000002,1958-02-28,1.2642561256102E+00
2000002,1958-03-31,1.0862668698552E+00
2000002,1958-04-30,1.2083517278713E+00
2000002,1958-05-29,5.7323682025991E-01
2000002,1958-06-30,7.4081493694871E-01
2000002,1958-07-31,9.0339084373982E-01
2000002,1958-08-29,2.3489755457804E+00
2000002,1958-09-30,2.6954219126337E+00
2000002,1958-10-31,2.5886052228534E+00
2000002,1958-11-28,2.8233403872201E+00
2000002,1958-12-31,2.7112487766218E+00
2000002,1959-01-30,2.6804131788399E+00
2000002,1959-02-27,2.7774155891472E+00
2000002,1959-03-31,2.9002493902541E+00
2000002,1959-04-30,2.8898564924564E+00
2000002,1959-05-29,3.0684374724849E+00
2000002,1959-06-30,3.2579344587196E+00
2000002,1959-07-31,3.0327099899074E+00
2000002,1959-08-31,3.8720340368423E+00
2000002,1959-09-30,4.1532632017675E+00
2000002,1959-10-30,4.0657181269428E+00
2000002,1959-11-30,4.5125855707570E+00
2000002,1959-12-31,4.4399608281403E+00
2000002,1960-01-29,4.0401224716965E+00
2000002,1960-02-29,4.2305997501834E+00
2000002,1960-03-31,3.0736940084914E+00
2000002,1960-04-29,3.0735515796424E+00
2000002,1960-05-31,3.2119516285835E+00
2000002,1960-06-30,2.2163919650304E+00
2000002,1960-07-29,2.2214179755893E+00
2000002,1960-08-31,2.2623404080280E+00
2000002,1960-09-30,2.3386929515815E+00
2000002,1960-10-31,2.1350223056107E+00
2000002,1960-11-30,2.4203969848598E+00
2000002,1960-12-30,2.2366938170260E+00
2000002,1961-01-31,2.3389129880950E+00
2000002,1961-02-28,2.6296686532501E+00
2000002,1961-03-30,2.4254435649045E+00
2000002,1961-04-28,2.2978967450756E+00
2000002,1961-05-31,2.3694206560343E+00
2000002,1961-06-30,2.2774838670772E+00
2000002,1961-07-31,2.2268077390932E+00
2000002,1961-08-31,2.3795424437168E+00
2000002,1961-09-29,2.2571046419856E+00
2000002,1961-10-31,2.3235804911664E+00
2000002,1961-11-30,2.5784516100823E+00
2000002,1961-12-29,2.6906296347934E+00
2000002,1962-01-31,2.7623129943235E+00
2000002,1962-02-28,2.7418925108979E+00
2000002,1962-03-30,2.7876201966892E+00
2000002,1962-04-30,2.7574058575009E+00
2000002,1962-05-31,2.7315826602013E+00
2000002,1962-06-29,2.9407732359986E+00
2000002,1962-07-31,2.9156044325385E+00
2000002,1962-08-31,2.8488736553968E+00
2000002,1962-09-28,2.7774012971599E+00
2000002,1962-10-31,2.7521036199804E+00
2000002,1962-11-30,2.8999164222721E+00
2000002,1962-12-31,2.9667916243692E+00
2000002,1963-01-31,2.9715292039864E+00
2000002,1963-02-28,2.9410145901347E+00
2000002,1963-03-29,2.9509982955254E+00
2000002,1963-04-30,2.9513383192198E+00
2000002,1963-05-31,3.0429210232820E+00
2000002,1963-06-28,3.0326956889204E+00
2000002,1963-07-31,3.3191366052671E+00
2000002,1963-08-30,3.4365610558593E+00
2000002,1963-09-30,3.4421600571711E+00
2000002,1963-10-31,3.5286108394690E+00
2000002,1963-11-29,3.5540053253302E+00
2000002,1963-12-31,3.5852270241392E+00
2000002,1964-01-31,3.5540053253302E+00
2000002,1964-02-28,3.6562913353454E+00
2000002,1964-03-31,3.5903324611406E+00
2000002,1964-04-30,3.5030341659441E+00
2000002,1964-05-28,3.5234860676155E+00
2000002,1964-06-30,3.4929740452170E+00
2000002,1964-07-31,3.5083198321514E+00
2000002,1964-08-31,3.4979097208669E+00
2000002,1964-09-30,3.6054855682540E+00
2000002,1964-10-30,3.6051369220815E+00
2000002,1964-11-30,3.8558310654497E+00
2000002,1964-12-31,3.8148962953862E+00
2000002,1965-01-29,3.9021164881714E+00
2000002,1965-02-26,4.0359037193973E+00
2000002,1965-03-31,3.9944848417950E+00
2000002,1965-04-30,3.9735694502672E+00
2000002,1965-05-28,3.9326187000758E+00
2000002,1965-06-30,3.8664866967401E+00
2000002,1965-07-30,3.8711972559919E+00
2000002,1965-08-31,3.8816310966579E+00
2000002,1965-09-30,4.0864348589440E+00
2000002,1965-10-29,4.1220559693925E+00
2000002,1965-11-30,4.1220559693925E+00
2000002,1965-12-31,4.5627151661102E+00
2000002,1966-01-31,4.6869951604330E+00
2000002,1966-02-28,4.6761311137322E+00
2000002,1966-03-31,4.5937739223837E+00
2000002,1966-04-29,4.7268080228579E+00
2000002,1966-05-31,4.6761311137322E+00
2000002,1966-06-30,4.6501910996647E+00
2000002,1966-07-29,4.8447954685736E+00
2000002,1966-08-31,5.0350169491859E+00
2000002,1966-09-30,5.4206065743850E+00
2000002,1966-10-31,5.3075631108058E+00
2000002,1966-11-30,5.2510464198984E+00
2000002,1966-12-30,4.8964307722162E+00
2000002,1967-01-31,4.5841004772383E+00
2000002,1967-02-28,4.6094610599974E+00
2000002,1967-03-31,4.0657324644032E+00
2000002,1967-04-28,3.7842096981007E+00
2000002,1967-05-31,3.5083178308364E+00
2000002,1967-06-30,3.9996065083122E+00
2000002,1967-07-31,4.1993609909232E+00
2000002,1967-08-31,4.4502338838339E+00
2000002,1967-09-29,4.4550871471066E+00
2000002,1967-10-31,4.5786847824865E+00
2000002,1967-11-30,5.0350169491858E+00
2000002,1967-12-29,5.1219340916015E+00
2000002,1968-01-31,4.9634755889784E+00
2000002,1968-02-29,5.1072500197022E+00
2000002,1968-03-29,5.1846451022633E+00
2000002,1968-04-30,5.5542489580521E+00
2000002,1968-05-31,5.7342249112180E+00
2000002,1968-06-28,5.3941043251171E+00
2000002,1968-07-31,5.2613203038631E+00
2000002,1968-08-30,5.2712149454440E+00
2000002,1968-09-30,5.1585954441884E+00
2000002,1968-10-31,5.5439654741478E+00
2000002,1968-11-29,5.5486924097755E+00
2000002,1968-12-31,6.3679107753798E+00
2000002,1969-01-31,6.3095964572799E+00
2000002,1969-02-28,6.3724989226952E+00
2000002,1969-03-28,6.0985431479540E+00
2000002,1969-04-30,5.9760430604467E+00
2000002,1969-05-29,6.1917127108527E+00
2000002,1969-06-30,6.3982739758159E+00
2000002,1969-07-31,7.0582426874296E+00
2000002,1969-08-29,7.0833530661925E+00
2000002,1969-09-30,7.0737270024077E+00
2000002,1969-10-31,7.0479221657600E+00
2000002,1969-11-28,7.4919613567651E+00
2000002,1969-12-31,8.1744726058452E+00
2000002,1970-01-30,8.0174651531649E+00
2000002,1970-02-27,6.9299243635788E+00
2000002,1970-03-31,6.4028470861645E+00
2000002,1970-04-30,6.9808503653796E+00
2000002,1970-05-29,7.0671965107726E+00
2000002,1970-06-30,6.4137164256141E+00
2000002,1970-07-31,6.3158424286842E+00
2000002,1970-08-31,6.3049912540447E+00
2000002,1970-09-30,5.9245776460481E+00
2000002,1970-10-30,5.9338923854703E+00
2000002,1970-11-30,4.9679368267501E+00
2000002,1970-12-31,4.9118275486399E+00
2000002,1971-01-29,4.1937513727270E+00
2000002,1971-02-26,3.4312740705586E+00
2000002,1971-03-31,3.4518857111792E+00
2000002,1971-04-30,3.9688795045664E+00
2000002,1971-05-28,4.3781984844795E+00
2000002,1971-06-30,5.2870112035756E+00
2000002,1971-07-30,5.3593463984723E+00
2000002,1971-08-31,4.4866681353432E+00
2000002,1971-09-30,4.6299618419273E+00
2000002,1971-10-29,4.3423246927887E+00
2000002,1971-11-30,4.3118353866640E+00
2000002,1971-12-31,3.7281069936582E+00
2000002,1972-01-31,3.3392632870045E+00
2000002,1972-02-29,3.3600240895462E+00
2000002,1972-03-30,3.8101769074509E+00
2000002,1972-04-28,3.6058660226561E+00
2000002,1972-05-31,3.8408896188464E+00
2000002,1972-06-30,4.0764193994219E+00
2000002,1972-07-31,3.8101749046126E+00
2000002,1972-08-31,4.6040346892078E+00
2000002,1972-09-29,4.6191200451368E+00
2000002,1972-10-31,4.7633381157819E+00
2000002,1972-11-30,4.9477637804506E+00
2000002,1972-12-29,5.1637321608486E+00
2000002,1973-01-31,5.7702174221006E+00
2000002,1973-02-28,5.9451646215930E+00
2000002,1973-03-30,6.5013062451593E+00
2000002,1973-04-30,6.3158424286842E+00
2000002,1973-05-31,7.0472413241526E+00
2000002,1973-06-29,7.6246955944282E+00
2000002,1973-07-31,8.4860857498343E+00
2000002,1973-08-31,8.8249058340398E+00
2000002,1973-09-28,7.0981469799052E+00
2000002,1973-10-31,7.4919613567651E+00
2000002,1973-11-30,7.4284461396051E+00
2000002,1973-12-31,7.5968964068778E+00
2000002,1974-01-31,7.6254994211563E+00
2000002,1974-02-28,7.5944974284101E+00
2000002,1974-03-29,8.4468675142842E+00
2000002,1974-04-30,9.0874559092545E+00
2000002,1974-05-31,8.2346993132535E+00
2000002,1974-06-28,7.4697617502134E+00
2000002,1974-07-31,7.8123951606086E+00
2000002,1974-08-30,9.1059201528734E+00
2000002,1974-09-30,6.4715419050904E+00
2000002,1974-10-31,7.9459671438439E+00
2000002,1974-11-29,7.6040458988723E+00
2000002,1974-12-31,7.1828269651192E+00
2000002,1975-01-31,5.7590305904629E+00
2000002,1975-02-28,5.4711837962358E+00
2000002,1975-03-31,5.6365042935530E+00
2000002,1975-04-30,5.5748147137730E+00
2000002,1975-05-30,5.2657080627533E+00
2000002,1975-06-30,6.0799933910807E+00
2000002,1975-07-31,6.3461991642653E+00
2000002,1975-08-29,6.4698136548102E+00
2000002,1975-09-30,6.6984165876932E+00
2000002,1975-10-31,5.7187927864404E+00
2000002,1975-11-28,5.6253723086296E+00
2000002,1975-12-31,5.2870112035756E+00
2000002,1976-01-30,4.7935073490471E+00
2000002,1976-02-27,5.0808569607648E+00
2000002,1976-03-31,5.0507618547681E+00
2000002,1976-04-30,4.9884712071525E+00
2000002,1976-05-28,5.5842441574361E+00
2000002,1976-06-30,5.4617273091646E+00
2000002,1976-07-30,5.2657060084752E+00
2000002,1976-08-31,5.1949176251842E+00
2000002,1976-09-30,5.1530985608634E+00
2000002,1976-10-29,4.9782131246873E+00
2000002,1976-11-30,4.4969045407180E+00
2000002,1976-12-31,4.4038154861433E+00
2000002,1977-01-31,4.8557110778289E+00
2000002,1977-02-28,4.7941247056876E+00
2000002,1977-03-31,4.6091590850346E+00
2000002,1977-04-29,4.7627158420102E+00
2000002,1977-05-31,5.1127429811298E+00
2000002,1977-06-30,5.0709500032001E+00
2000002,1977-07-29,5.4917251750537E+00
2000002,1977-08-31,5.6673768277240E+00
2000002,1977-09-30,6.0059253003186E+00
2000002,1977-10-31,6.2551105595486E+00
2000002,1977-11-30,6.1922433314577E+00
2000002,1977-12-30,6.2426617574785E+00
2000002,1978-01-31,6.5625602326274E+00
2000002,1978-02-28,6.5431376950457E+00
2000002,1978-03-31,6.6031938383178E+00
2000002,1978-04-28,6.3662304154624E+00
2000002,1978-05-31,6.7796928820071E+00
2000002,1978-06-30,7.1600570690368E+00
2000002,1978-07-31,7.0183211630112E+00
2000002,1978-08-31,7.6978487686031E+00
2000002,1978-09-29,8.1519473569730E+00
2000002,1978-10-31,8.9422120295479E+00
2000002,1978-11-30,9.2200248425756E+00
2000002,1978-12-29,9.4782374936571E+00
2000002,1979-01-31,9.5118662487641E+00
2000002,1979-02-28,9.6780640866681E+00
2000002,1979-03-30,9.6650897427287E+00
2000002,1979-04-30,9.7326300084071E+00
2000002,1979-05-31,9.8118066566636E+00
2000002,1979-06-29,9.1566314961439E+00
2000002,1979-07-31,9.3988690291303E+00
2000002,1979-08-31,1.0049452071990E+01
2000002,1979-09-28,1.0382183361863E+01
2000002,1979-10-31,1.2451281717360E+01
2000002,1979-11-30,1.1757541374354E+01
2000002,1979-12-31,1.2252542993603E+01
2000002,1980-01-31,1.2334104433319E+01
2000002,1980-02-29,1.4406781820210E+01
2000002,1980-03-31,1.5398115222327E+01
2000002,1980-04-30,1.0635028628335E+01
2000002,1980-05-30,7.9037431266950E+00
2000002,1980-06-30,8.0934904011239E+00
2000002,1980-07-31,8.8052620289120E+00
2000002,1980-08-29,1.0186034415794E+01
2000002,1980-09-30,1.1744304685636E+01
2000002,1980-10-31,1.3064291847886E+01
2000002,1980-11-28,1.4911354811287E+01
2000002,1980-12-31,1.4728077852639E+01
2000002,1981-01-30,1.5027078142089E+01
2000002,1981-02-27,1.4648476862727E+01
2000002,1981-03-31,1.2798943010352E+01
2000002,1981-04-30,1.5314509499195E+01
2000002,1981-05-29,1.5564031480852E+01
2000002,1981-06-30,1.4710043968315E+01
2000002,1981-07-31,1.5332313431079E+01
2000002,1981-08-31,1.6042144737765E+01
2000002,1981-09-30,1.4906987098212E+01
2000002,1981-10-30,1.3106179359866E+01
2000002,1981-11-30,1.0586059620858E+01
2000002,1981-12-31,1.1352493138239E+01
2000002,1982-01-29,1.2823534609854E+01
2000002,1982-02-26,1.2718902113000E+01
2000002,1982-03-31,1.3561813253885E+01
2000002,1982-04-30,1.2614296604152E+01
2000002,1982-05-28,1.1788866497797E+01
2000002,1982-06-30,1.3121416443778E+01
2000002,1982-07-30,1.0423798915196E+01
2000002,1982-08-31,8.5897030897018E+00
2000002,1982-09-30,7.7805371593569E+00
2000002,1982-10-29,8.0588408162198E+00
2000002,1982-11-30,8.4549994652544E+00
2000002,1982-12-31,8.0795302308182E+00
2000002,1983-01-31,8.2591675923842E+00
2000002,1983-02-28,8.1038504650544E+00
2000002,1983-03-31,8.8363413485392E+00
2000002,1983-04-29,8.2553977014467E+00
2000002,1983-05-31,8.8592511230569E+00
2000002,1983-06-30,8.9814742854402E+00
2000002,1983-07-29,9.4471048579533E+00
2000002,1983-08-31,9.4807235856452E+00
2000002,1983-09-30,8.9078097424528E+00
2000002,1983-10-31,8.6840307700252E+00
2000002,1983-11-30,9.0966893004679E+00
2000002,1983-12-30,9.1773603983268E+00
2000002,1984-01-31,9.1082186048881E+00
2000002,1984-02-29,9.3665032769968E+00
2000002,1984-03-30,9.9663227964463E+00
2000002,1984-04-30,9.9614186669635E+00
2000002,1984-05-31,9.9988758635698E+00
2000002,1984-06-29,1.0174200815376E+01
2000002,1984-07-31,1.0678270851825E+01
2000002,1984-08-31,1.0902604763703E+01
2000002,1984-09-28,1.0423790592907E+01
2000002,1984-10-31,9.2212097886264E+00
2000002,1984-11-30,8.6384422660739E+00
2000002,1984-12-31,8.0313794269769E+00
2000002,1985-01-31,8.2356415740038E+00
2000002,1985-02-28,8.7016290826202E+00
2000002,1985-03-29,8.3588910011290E+00
2000002,1985-04-30,8.0201399465108E+00
2000002,1985-05-31,7.2839221233831E+00
2000002,1985-06-28,6.9743407064294E+00
2000002,1985-07-31,7.4299738573451E+00
2000002,1985-08-30,7.2949658340490E+00
2000002,1985-09-30,7.2351784478419E+00
2000002,1985-10-31,7.3465963087290E+00
2000002,1985-11-29,7.3148891372483E+00
2000002,1985-12-31,7.2034891431164E+00
2000002,1986-01-31,7.1187874414690E+00
2000002,1986-02-28,7.1703704882699E+00
2000002,1986-03-31,6.4715576980365E+00
2000002,1986-04-30,6.2231363055987E+00
2000002,1986-05-30,6.4280350466378E+00
2000002,1986-06-30,6.1005928204750E+00
2000002,1986-07-31,5.9035121619297E+00
2000002,1986-08-29,5.2558206230565E+00
2000002,1986-09-30,5.2980650780858E+00
2000002,1986-10-31,5.2965213487759E+00
2000002,1986-11-28,5.4917375075929E+00
2000002,1986-12-31,5.7805067722073E+00
2000002,1987-01-30,5.7076123345337E+00
